scenario_dir,Label,CharacterName,ja,en,ko
scenarios_11_02000,11_02000_1500,@シャントゥーラ,追放され、幾百もの時を捨て置かれようと、救いは無いと宣告されようと、その愛で[私*わたくし]共を呪縛し続けるのですから。,"You banished us, abandoned us, refused us help. Yet you still bind us with your love.",
scenarios_11_02000,11_02000_1510,@シャントゥーラ,これを猛毒と言わず何と言うのでしょう。,"Noxious, deadly love.",
scenarios_11_02000,11_02000_1520,@ライコウ,…………,...,
scenarios_11_02000,11_02000_1530,@帝,……何を、するつもりか。,What do you intend to do?,
scenarios_11_02000,11_02000_1540,@シャントゥーラ,巣立ちを……,Unfold our wings and fly free for the first time.,
scenarios_11_02000,11_02000_1550,@シャントゥーラ,貴方様にとって愛玩動物にもなれない[私*わたくし]共など、捨ててしまえばそれで終わりかもしれません。,"You've deemed us unsuitable as your pets, and thrown us away.",
scenarios_11_02000,11_02000_1560,@シャントゥーラ,ですが、[私*わたくし]共にとってはこれが始まり、これが巣立ち。,"But this is not the end. No, this is a new beginning for us.",
scenarios_11_02000,11_02000_1570,@シャントゥーラ,"我等一同。
今、この時より貴方様の[揺*ゆ]り[籠*かご]から羽ばたこうと存じます。",It's time for us to leave the cradle and walk our own path.,
scenarios_11_02000,11_02000_1580,@シャントゥーラ,翼は無く地を這いずろうとも、生き抜いて見せましょう。,"Should you try to tear our wings off and break our limbs, we shall continue to crawl away from you and toward freedom.",
scenarios_11_02000,11_02000_1590,@帝,………………,...,
scenarios_11_02000,11_02000_1600,@ライコウ,………ほう？,Really?,
scenarios_11_02000,11_02000_1610,@ヴァルガ,まったくだぜ、[教皇*シャントゥーラ]様！,"Well said, venerable Shantuura!",
scenarios_11_02000,11_02000_1620,@ヴァルガ,帝だか[天主*デイヴァ＝ラジャナ]だか知らねえが、何百年も放置しておいて偉そうに能書きたれやがって。,"Why should we respect some Deva Rajana, Mikado, or whatever he calls himself, when he cast us out and forgot about us hundreds of years ago!",
scenarios_11_02000,11_02000_1630,@ヴァルガ,ああ、んな薄情なジジイなんぞ最早不要よ！,"We have no need for this unfeeling, shriveled up old man!",
scenarios_11_02000,11_02000_1640,@ヴァルガ,"ソイツが俺達を見捨てるんじゃねえ。
俺達がソイツに[三行半*みくだりはん]を突きつけてやるのさ！",He's not abandoning us. We're rejecting him!,
scenarios_11_02000,11_02000_1650,@ヴライ,貴様ァァァァЦ,Insolence!!!,
scenarios_11_02000,11_02000_1660,@ウォシス,"制御を取り戻せない……
どれだけ権限の高いキーなのですか。",I cannot regain control. Their key overrides everything I try.,
scenarios_11_02000,11_02000_1670,@ウォシス,ライコウ殿。,Lord Raiko.,
scenarios_11_02000,11_02000_1680,@ウォシス,『道』を示します。,I will open a path for you.,
scenarios_11_02000,11_02000_1690,@ウォシス,"すぐに先程の連中を追って下さい。
不可侵たる[聖廟*せいびょう]への[狼藉*ろうぜき]を許すわけにはいきません。",Please follow after them and stop them from wreaking havoc in the mausoleum.,
scenarios_11_02000,11_02000_1700,@ウォシス,心苦しいですが、私は連中の侵入を少しでも遅らせる為、ここを動くことが出来ません。,"I, unfortunately, cannot leave my post if I am to slow down their progress.",
scenarios_11_02000,11_02000_1710,@ライコウ,"……承知した。
ならば案内は任せた。",Understood. Guide me towards them.,
scenarios_11_02000,11_02000_1720,@シチーリヤ,ライコウ様、御供致します。,"Lord Raiko, please allow me to accompany you.",
scenarios_11_02000,11_02000_1730,@ウォシス,控えなさい。,That is out of the question.,
scenarios_11_02000,11_02000_1740,@ウォシス,"[聖廟*せいびょう]は神聖不可侵。
八柱たるライコウ殿だからこそ、足を踏み入れる資格があるのです。","The mausoleum is a sacred place. Lord Raiko is authorized to enter, as he is a Pillar General.",
scenarios_11_02000,11_02000_1750,@シチーリヤ,も、申し訳ありません。,My apologies. I did not realize.,
scenarios_11_02000,11_02000_1760,@ウォシス,"ライコウ殿。
気に障ったでしょうが、納得いただきたく。","Lord Raiko, such are the rules.",
scenarios_11_02000,11_02000_1770,@ライコウ,"構わん。
至極当然のこと。",That is quite all right.,
scenarios_11_02000,11_02000_1780,@ライコウ,"シチーリヤ。
我が帰りを待て。","Shichirya, wait for my return.",
scenarios_11_02000,11_02000_1790,@シチーリヤ,承知致しました。{D005201}生命樹{D-1}{D005701}天主{D-1}{D015002}アシュタ{D-1}{D015102}ナーヴァ{D-1}{D019600}ホタル{D-1},"Yes, my lord.{D005201}生命樹{D-1}{D005701}天主{D-1}{D015002}アシュタ{D-1}{D015102}ナーヴァ{D-1}{D019600}ホタル{D-1}",
scenarios_11_02000,11_02100_1800,@ミカヅチ,おい、何が起きている。,What's going on in the capital?,
scenarios_11_02000,11_02100_1810,@ハル,空が━━,That wasn't in the weather forecast.,
scenarios_11_02000,11_02100_1820,@ホノカ,『よかった、戻ったのですね』,You are back at last. Just in time.,
scenarios_11_02000,11_02100_1830,@オシュトル,━━ッ？,Huh?,
scenarios_11_02000,11_02100_1840,@シューニャ,"え……
ホノカさん？",Was that Lady Honoka?,
scenarios_11_02000,11_02100_1850,@ムネチカ,シューニャちゃんも聞こえましたのね。,You heard her voice too?,
scenarios_11_02000,11_02100_1860,@ミカヅチ,おい、頭の中に直接響いてきたぞ。,I thought it was just me. I heard her voice directly in my head?,
scenarios_11_02000,11_02100_1870,@オシュトル,ホノカ様からの[念話*ねんわ]か？,It's telepathy.,
scenarios_11_02000,11_02100_1880,@ホノカ,『詳しく説明している時間はありません』,I don't have the time to go into details.,
scenarios_11_02000,11_02100_1890,@ホノカ,"『[聖廟*せいびょう]がアーヴァ＝シュランからの
　襲撃を受けています』",The mausoleum is under attack from Arva Shulan.,
scenarios_11_02000,11_02100_1900,@ホノカ,"『敵の一部が[聖廟*せいびょう]内に侵入しました。
　彼等の狙いは定かではありませんが、何としてでも
　食い止めねばなりません』","The enemy broke inside. We don't know what they're after, but they must be stopped at all costs.",
scenarios_11_02000,11_02100_1910,@ホノカ,"『急ぎ[聖廟*せいびょう]内部へと入り、侵入者を排除してください。
　これは我が君からの[勅命*ちょくめい]です』",Enter the mausoleum at once and eliminate the enemy. This is an imperial order.,
scenarios_11_02000,11_02100_1920,@ムネチカ,"アーヴァ＝シュランの者が[聖廟*せいびょう]を？
あの時の残党……
いえ、それはありえませんわ。","Wait, does this mean some Arva Shulan soldiers made it out of Izumo during the breach? I was sure we stopped them all.",
scenarios_11_02000,11_02100_1930,@シューニャ,もしかして、またイヅモが━━,Could there have been another breach?,
scenarios_11_02000,11_02100_1940,@ミカヅチ,"それこそ、ありえん。
この状況からして、イヅモから進軍してきたとは思えん。","No, they couldn't have marched from Izumo without anyone noticing.",
scenarios_11_02000,11_02100_1950,@オシュトル,"考えるのは後だ。
とにかく、[聖廟*せいびょう]に向かうぞ。","We can figure out how they got here later. Right now, our priority is to capture them. Let's head to the mausoleum.",
scenarios_11_02000,11_02100_1960,@シューニャ,"でも、[聖廟*せいびょう]って中に入れるの？
というか、入り口って誰か知ってる？",But how do we get inside? Does anyone know where the entrance is?,
scenarios_11_02000,11_02100_1970,@ホノカ,『よろず屋『ちりめん』へ向かってください』,Go to Merchant Chirimen.,
scenarios_11_02000,11_02100_1980,@ホノカ,"『そこに、[聖廟*せいびょう]へとつながる道があります。
　どうか、急いで……』",It's connected to the mausoleum through a secret tunnel. Please hurry.,
scenarios_11_02000,11_02100_1990,@ホノカ,『あなた方が、頼りです━━』{D002604}アーヴァ＝シュラン{D-1},I'm pinning my hopes on you.{D002604}アーヴァ＝シュラン{D-1},
scenarios_11_02200,11_02200_0000,@Narration,今はホノカ様の指示に従おう。,You must follow Lady Honoka's orders.,
scenarios_11_03000,11_03000_0000,@ミカヅチ,ホノカ様は、ここに来いと言っていたが。,We're here. What now?,
scenarios_11_03000,11_03000_0010,@ハル,ヨッと、こっちだ。,"This way, team.",
scenarios_11_03000,11_03000_0020,@シューニャ,ハル？,Halu?,
scenarios_11_03000,11_03000_0030,@ハル,"コイツだ。
やっぱりそうか。","Hah, I had a feeling that's what it was for.",
scenarios_11_03000,11_03000_0040,@シューニャ,やっぱりって、この冷蔵庫がどうかしたの？,What are you talking about? I thought this was just a refrigerator.,
scenarios_11_03000,11_03000_0050,@ハル,"アクセス。
『略奪！　隣の晩ごはん』。",Requesting access to Neighbor's Dinner.,
scenarios_11_03000,11_03000_0060,@音声,"アクセスを受理しました。
続けて『今晩の献立』を入力して下さい。",Access granted. Enter Tonight's Menu.,
scenarios_11_03000,11_03000_0070,@ハル,『カレーライス』、と。,Curry rice.,
scenarios_11_03000,11_03000_0080,@ムネチカ,階段？,A hidden staircase?,
scenarios_11_03000,11_03000_0090,@オシュトル,[氷室*ひむろ]ではなかったのか。,Looks like it wasn't for keeping things cold after all.,
scenarios_11_03000,11_03000_0100,@ハル,"やっぱりか。
何かおかしいと思ってたが。",I was suspicious of it right from the beginning.,
scenarios_11_03000,11_03000_0110,@シューニャ,どうしてハルがこんなことを知ってるの？,How did you know how to get it open?,
scenarios_11_03000,11_03000_0120,@ハル,なに、ちょいと爺さんに頼まれてな。,Easy. The old man told me.,
scenarios_11_03000,11_03000_0130,@ハル,もしもの時の為にコード━━鍵を預ける、とさ。,He told me the passwords just in case.,
scenarios_11_03000,11_03000_0140,@ハル,それが何のことかは聞かなかったが、まさかホントに『もしも』が起きるとはね。,"I didn't ask what they were for, but I figured they might do the trick.",
scenarios_11_03000,11_03000_0150,@ミカヅチ,"[成程*なるほど]、よく判らん！
だが、この先だな？
ならば急ぐぞ、オシュトル！{D009201}冷蔵庫{D-1}{D009301}氷室{D-1}{D019901}カレーライス{D-1}","I have no idea how it works and why it does, but let's go in already!{D009201}冷蔵庫{D-1}{D009301}氷室{D-1}{D019901}カレーライス{D-1}",
scenarios_11_03000,11_03100_0160,@シューニャ,"お～、先が見えないや。
どこまで続いてるんだろ？","Wow, I don't see the end. How long is this tunnel?",
scenarios_11_03000,11_03200_0170,@ムネチカ,ここは……,Where are we?,
scenarios_11_03000,11_03200_0180,@ハル,方位と進行距離からしてターミナル＝ノア━━いや、[聖廟*せいびょう]裏の渓谷だな。,"Based on our initial coordinates and the distance we walked, this valley is just behind Terminal Noah... Er, I mean, the mausoleum.",
scenarios_11_03000,11_03200_0190,@オシュトル,そんな所にまで続いていたのか。,We walked a really long way.,
scenarios_11_03000,11_03300_0200,@ムネチカ,[帝*ミカド]の[印*しるし]であるヤマトの紋……,"There's the seal of Yamato, the Mikado's emblem.",
