"scenario_dir","Label","CharacterName","ja","ko"
"scenarios_20_16000","20_16000_0280","@サコン","おっと、これは失礼なことを。
[儂*ワシ]はサコンと申す[商人*あきんど]。","아차, 이거 실례했군요.
나는 사콘이라 하는 상인입니다."
"scenarios_20_16000","20_16000_0290","@サコン","[儂*ワシ]が融通できる物なら、ぜひ一口噛ませてもらいたいのじゃが。
無論、秘密は守りますでの。","내가 구할 수 있는 물건이라면, 꼭 한몫 끼고 싶습니다만.
물론, 비밀은 지키지요."
"scenarios_20_16000","20_16000_0300","@仕入れ商人","いや、石材と木材さね。
ありふれちゃいるが、何しろ量が多くてね。","아니, 석재랑 목재야.
흔하긴 한데, 아무튼 양이 많아서 말이지."
"scenarios_20_16000","20_16000_0310","@サコン","なるほどなるほど、石材と木材……","그렇군, 석재와 목재……"
"scenarios_20_16000","20_16000_0320","@サコン","残念ながら畑違いじゃった。
また縁があれば、お取引させてもらえますかな。","아쉽게도 내 전문이 아니었군.
또 인연이 닿으면 거래합시다."
"scenarios_20_16000","20_16000_0330","@仕入れ商人","ああ、縁があればね。","아, 인연이 닿으면요."
"scenarios_20_16000","20_16000_0340","@ウコン","石材と木材、建築資材か何かか……","석재와 목재, 건축 자재 같은 건가……"
"scenarios_20_16000","20_16000_0350","@ムーちゃん","少なくとも、怪しい取引ではなさそうですわね。","적어도 수상한 거래는 아닌 것 같네요."
"scenarios_20_16000","20_16000_0360","@シーちゃん","良かったね、サコン。
お兄さんが変な物買ってなくて。","다행이네, 사콘.
오빠가 이상한 거 안 샀으니까."
"scenarios_20_16000","20_16000_0370","@サコン","……ふん。","……흥."
"scenarios_20_17000","20_17000_0000","@ディコトマ","『…………』","『…………』"
"scenarios_20_17000","20_17000_0010","@ミカヅチ","ん？　師匠は何をしている。妙にコソコソと……","응? 스승님은 뭐 하시는 거지. 이상하게 숨어서……"
"scenarios_20_17000","20_17000_0020","@オシュトル","お出かけですか、師匠。","외출하시는 건가요, 스승님."
"scenarios_20_17000","20_17000_0030","@ディコトマ","うぉ！？　な、何でぇオメェ等か。驚かすな。","우왓!? 뭐, 뭐야 너희들이었냐. 놀래키지 마라."
"scenarios_20_17000","20_17000_0040","@オシュトル","別に驚かしたつもりは無かったんですが、何やら出掛ける感じだったので……","딱히 놀래키려던 건 아닌데, 뭔가 나가시는 것 같아서……"
"scenarios_20_17000","20_17000_0050","@ディコトマ","ああ、晩酌用の酒を切らしちまったんで、ちょいと買い出しにな。","아, 저녁 술이 떨어져서, 좀 사러 가려던 참이야."
"scenarios_20_17000","20_17000_0060","@オシュトル","酒を……ですか？","술을……요?"
"scenarios_20_17000","20_17000_0070","@オシュトル","酒なら倉に山ほど積んでましたよね。
まさか、あれを全部[呑*の]んでしまったんですか？","술이라면 창고에 산더미처럼 쌓여 있었잖아요.
설마, 그걸 다 마신 건가요?"
"scenarios_20_17000","20_17000_0080","@ディコトマ","いや、そいつがなぁ……","아니, 그게 말이지……"
"scenarios_20_17000","20_17000_0090","@ユゥリ","それでは御館様、行ってまいります。","그럼 주인님, 다녀오겠습니다."
"scenarios_20_17000","20_17000_0100","@ディコトマ","おう、気をつけて行ってきな。
そうだユゥリ。
供にンハライを連れてゆけ。","그래, 조심해서 다녀와라.
맞다 유리.
함께 운하라이를 데리고 가거라."
"scenarios_20_17000","20_17000_0110","@ユゥリ","ンハライを……ですか？","운하라이를……요?"
"scenarios_20_17000","20_17000_0120","@ディコトマ","最近、剣呑な話を聞くからな。
護衛兼、荷物持ちってトコだ。","요즘 위험한 소문이 들리니까.
호위 겸, 짐꾼이지."
"scenarios_20_17000","20_17000_0130","@ディコトマ","[折角*せっかく]の機会だ。
ついでに楽しんでくればいいさ。","좋은 기회다.
겸사겸사 즐기고 오면 되지."
"scenarios_20_17000","20_17000_0140","@ユゥリ","…………","…………"
"scenarios_20_17000","20_17000_0150","@ディコトマ","何なら、ゆっくりしてきても構わんぞ？
こちとら色恋沙汰を邪魔する程、野暮じゃねえしな。","원하면, 천천히 다녀와도 괜찮아?
난 연애질 방해할 만큼 야박하진 않으니까."
"scenarios_20_17000","20_17000_0160","@ユゥリ","なっ！？　な、何を……
べ、べ、別にンハライのことなんて……","뭐!? 뭐, 뭐라는……
아, 아, 아무리 그래도 운하라이 따위……"
"scenarios_20_17000","20_17000_0170","@ディコトマ","いや、オメェ……
チラチラと盗み見したり、声をかける機会を見計らったり、[傍*はた]から丸わかりなんだが。","아니, 너 말이야……
힐끔힐끔 훔쳐보거나, 말을 걸 기회를 엿보거나, 옆에서 보면 다 티 나거든."
"scenarios_20_17000","20_17000_0180","@ユゥリ","ええっ！？","에에엣!?"
"scenarios_20_17000","20_17000_0190","@ディコトマ","オメェがそう言うんならそれで構わんが、あまり悠長なこと言ってると横からかっ攫われるぞ。","네가 그렇게 말한다면 상관없지만, 너무 느긋하게 굴다간 옆에서 채가버릴 수도 있어."
"scenarios_20_17000","20_17000_0200","@ユゥリ","う……","으……"
"scenarios_20_17000","20_17000_0210","@ディコトマ","ああ、そうそう。
やることやるならちゃんと用心するんだぞ。","아, 맞다. 
뭔가 하려면 제대로 조심해야 해."
"scenarios_20_17000","20_17000_0220","@ディコトマ","男の方はそこまで頭が回らんからな。
あてにならん。","남자는 거기까지 머리가 안 돌아가거든. 
믿을 게 못 돼."
"scenarios_20_17000","20_17000_0230","@ディコトマ","めでたいとはいえ腹の大きな花嫁姿ってのは、カッコが付かねえからな。","경사라지만 배가 불러 있는 신부 모습은, 좀 모양새가 안 나니까 말이지."
"scenarios_20_17000","20_17000_0240","@ユゥリ","…………","…………"
"scenarios_20_17000","20_17000_0250","@ディコトマ","どうした？","왜 그래?"
"scenarios_20_17000","20_17000_0260","@ユゥリ","あら御館様、昼間から酔っているのですか。
最近飲みすぎのようですね。","어머, 주인님, 낮부터 술 드신 건가요?
요즘 너무 많이 드시는 것 같네요."
"scenarios_20_17000","20_17000_0270","@ユゥリ","いい機会ですから健康のために禁酒しましょう。
ええ、これは決定事項ですので。","좋은 기회니까 건강을 위해 금주하세요.
네, 이건 결정사항이에요."
"scenarios_20_17000","20_17000_0280","@ディコトマ","ンな感じで、問答無用で酒蔵を閉められちまってな。","그런 식으로, 말도 안 통하게 술 창고를 닫혀버렸지 뭐야."
"scenarios_20_17000","20_17000_0290","@ディコトマ","ちょっと[揶揄*からか]っただけだってのに、
大人げないと思わねぇか？","조금 놀렸을 뿐인데, 
어른답지 못하다고 생각 안 하냐?"
"scenarios_20_17000","20_17000_0300","@オシュトル","はぁ……まぁ……","하아…… 뭐……"
"scenarios_20_17000","20_17000_0310","@オシュトル","（師匠……）","(스승님……)"
"scenarios_20_17000","20_17000_0320","@ミカヅチ","むう……
照れくさかった……あるいは
素直になれない年頃というやつか……","으으……
부끄러웠던 건가…… 아니면
솔직해지기 힘든 나이인 건가……"
"scenarios_20_17000","20_17000_0330","@オシュトル","（お前も何言ってんだ……）","(너도 뭔 소리 하는 거야……)"
"scenarios_20_17000","20_17000_0340","@オシュトル","あ、あ～、それで酒を買いにですか。","아, 아~ 그래서 술을 사러 오신 거군요."
"scenarios_20_17000","20_17000_0350","@ディコトマ","手元にあったヤツは全部[呑*の]んじまったからな。
料理酒すら隠されちまって、残ってんのは腰に吊したコイツくれぇだ。","가지고 있던 건 전부 마셔버려서.
요리술까지 숨겨버려서, 남은 건 허리에 찬 이거밖에 없어."
"scenarios_20_17000","20_17000_0360","@オシュトル","（師匠が[何時*いつ]も持ち歩いてる[徳利*トックリ]か）","(스승님이 항상 들고 다니는 토쿠리인가)"
"scenarios_20_17000","20_17000_0370","@オシュトル","そういえば、その中身は[呑*の]まないんですか？","그러고 보니, 그 안에 든 건 안 드시나요?"
"scenarios_20_17000","20_17000_0380","@オシュトル","[何時*いつ]も持ち歩いてる割に、蓋を開けたところさえ見たことがありませんが。","항상 들고 다니시는데, 뚜껑 여는 걸 본 적도 없거든요."
"scenarios_20_17000","20_17000_0390","@ディコトマ","んぁ？　コイツか。
コイツは……ちょいとな。","응? 이거 말이지.
이건…… 좀 말이지."
"scenarios_20_17000","20_17000_0400","@ミカヅチ","オシュトルも気になったか。","오슈토르도 궁금했나 보군."
"scenarios_20_17000","20_17000_0410","@ミカヅチ","高価だろうが稀少だろうが勿体ぶらずに[呑*の]む師匠が、腰に吊した酒だけは後生大事に[呑*の]もうとせん。","비싸거나 희귀한 술도 아낌없이 마시는 스승님이, 허리에 찬 술만은 소중하게 아끼기만 한다."
"scenarios_20_17000","20_17000_0420","@ミカヅチ","[噂*うわさ]には色々と聞くが、真相を知る者はいないという。","소문으로는 여러 가지 들었지만, 진실을 아는 사람은 없다고 한다."
"scenarios_20_17000","20_17000_0430","@オシュトル","それ程に大切な酒……なのですか？","그만큼 소중한 술……인 건가요?"
"scenarios_20_17000","20_17000_0440","@ディコトマ","やれやれ、オメエ等もか。
どいつもこいつも、どうしてンなコトを知りたがるかね。","참나, 너희들도 그렇구나.
다들 왜 그렇게 알고 싶어 하는지 모르겠네."
"scenarios_20_17000","20_17000_0450","@オシュトル","そりゃまあ……","뭐, 그렇긴 하지……"
"scenarios_20_17000","20_17000_0460","@ミカヅチ","そこまで勿体つけられたら、当然。","그렇게까지 아끼면, 당연히 궁금하지."
"scenarios_20_17000","20_17000_0470","@ディコトマ","勿体付けるも何も、大っぴらに言う程のモンじゃねえってだけなんだが。","아끼는 것도 아니고, 대놓고 말할 만한 건 아니라서 그런 거야."
"scenarios_20_17000","20_17000_0480","@ディコトマ","まぁいい。そんなに知りたきゃ教えてやってもいい。
やってもいいが……そのまま話すのも面白くねえな。","뭐, 좋아. 그렇게 알고 싶으면 알려줘도 돼.
알려줘도 되긴 한데…… 그냥 말하는 건 재미없지."
"scenarios_20_17000","20_17000_0490","@ディコトマ","良し、ならば俺から一本でも取ってみな。
それが出来たら教えてやるさ。","좋아, 그럼 나한테 한 판이라도 이겨봐.
그게 되면 알려주지."
"scenarios_20_17000","20_17000_0500","@ディコトマ","……これで俺の十勝と。
まぁ、ここまでにしておくか。","……이걸로 내 열 번째 승리네.
뭐, 이쯤에서 그만둘까."
"scenarios_20_17000","20_17000_0510","@オシュトル・ミカヅチ","ハァ……ハァ……","하아…… 하아……"
"scenarios_20_17000","20_17000_0520","@ディコトマ","いやしかし若いってのはいいねぇ。
日に日に強くなりやがる。","그래도 젊다는 건 좋은 거야.
날이 갈수록 강해지잖아."
"scenarios_20_17000","20_17000_0530","@ミカヅチ","ぐうぅ、気休めにしか聞こえん……","으으, 위로로밖에 안 들려……"
"scenarios_20_17000","20_17000_0540","@オシュトル","次こそは、必ず……","다음엔 꼭……"
"scenarios_20_17000","20_17000_0550","@ディコトマ","オシュトル、オメェはあれこれ難しく考えすぎだ。
『[真*しん]は己の外にあり』ってな。","오슈토르, 너는 너무 어렵게 생각하는 경향이 있어.
『진리는 자신 밖에 있다』라는 거지."
